Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-03-05T02:31:18,comment,IGNORE,"{'block': 9895647,  'op': ['comment',         {'author': 'tradeqwik',          'body': 'I loved your article, and I agree with your core message '                  'here, but your legal basis argument is cringe worthy and '                  'should go.  \n'                  '\n'                  ""The third party argument doesn't apply at all.\n""                  ""This is because we're all sharing a common scarce resource ""                  'and the contract is to determine the distribution of that '                  ""resource overall, hence we're all primary parties to the ""                  'same contract.  \n'                  '\n'                  'Furthermore the strength of our claim of right to determine '                  'the use of that common resource is based upon our investment '                  'level in the company exploiting that resource, i.e. SP.  '                  'This is all explicitly spelled out for us ahead of time and '                  'we are reminded of it nearly everyday.\n'                  '\n'                  'In this way downvoting can be thought of as overriding or '                  'vetoing, the wishes of a large group of minority '                  'shareholders by the decree of a handful of ""majority '                  'share""-holders.  This is perfectly legal and happens all the '                  'time in the corporate world.  Voting guilds are exactly '                  'equivalent to shareholder proxy voting '                  'https://www.shareholdereducation.com/SHE-proxy_process.html\n'                  '\n'                  '\n'                  ""Here's the simple truth.  Downvoting and flagging for ""                  'earning too much makes you as a person look like a petty '                  'douchebag.  When people see this power exercised, they '                  'choose to either leave or not join in the first place, you '                  'make us all look like petty douchebags.  People would rather '                  'be on facebook, reddit or whatever where they are on equal '                  'footing, than to deal with the slap in the face that comes '                  'from a whale downvote over too much earnings.\n'                  '\n'                  'What shocks me the most is the number of anarcho-capitalists '                  'that feel like the voting system is a good thing in '                  'general.  \n'                  '\n'                  'Down voting is the equivalent of government taking your '                  'earnings to give them to someone else.  \n'                  '\n'                  ""Upvoting the way we have it right now is fascist, since it's ""                  'not what you say, or what you know, but who you know.  How '                  'well connected you are directly drives your earnings day in '                  'and day out.\n'                  '\n'                  'A much better system would ditch downvotes all together, or '                  'at least penalize the downvoter as much as the person being '                  'downvoted.  Then everyone getting equal power in their '                  'votes.  In order to encourage SP holding, the sheer number '                  'of available votes could be driven by SP holdings.\n'                  '\n'                  'To find out what payouts would look like if everyone had '                  'equal say check out @screenname and his excellent posts that '                  'call this out every single day.  The difference could be '                  'pretty dramatic.\n'                  '\n'                  'In order to limit mitigate a sybil attack you could just '                  'require a minimum amount of SP before your vote does '                  'anything at all and then increase number of votes directly '                  'proportional to the amount of SP held instead of these '                  'powerlaw and exponentiation schemes we have now.\n'                  '\n'                  ""This method would be more fair and it's exactly what we do ""                  ""within VIVA, but there's no reason steem couldn't adopt a ""                  'similar approach.\n'                  '\n'                  'Excellent article!  Upvoted & resteemed!',          'json_metadata': '{""tags"":[""steemit""],""users"":[""screenname""],""links"":[""https://www.shareholdereducation.com/SHE-proxy_process.html""],""app"":""steemit/0.1""}',          'parent_author': 'dragosroua',          'parent_permlink': 'why-flagging-is-bringing-down-the-value-of-steem-as-a-currency',          'permlink': 're-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023115777z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:31:18',  'trx_id': 'f9a1e4698318599ecf822c72c7cd1b67ec58052c',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T02:31:27,vote,IGNORE,"{'block': 9895650,  'op': ['vote',         {'author': 'dragosroua',          'permlink': 'why-flagging-is-bringing-down-the-value-of-steem-as-a-currency',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:31:27',  'trx_id': '08aaed9c749374d5523ab99d92cc69e924b37e82',  'trx_in_block': 3,  'virtual_op': 0}"
2017-03-05T02:31:36,custom_json,IGNORE,"{'block': 9895653,  'op': ['custom_json',         {'id': 'follow',          'json': '[""reblog"",{""account"":""tradeqwik"",""author"":""dragosroua"",""permlink"":""why-flagging-is-bringing-down-the-value-of-steem-as-a-currency""}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:31:36',  'trx_id': 'c1bbcb43a437f846926efebe7f91dfe5ea4c3fa7',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T02:32:03,vote,IGNORE,"{'block': 9895662,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023115777z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:32:03',  'trx_id': 'a41b7a981b43a802c714c82dfc2009a4cc2212fa',  'trx_in_block': 7,  'virtual_op': 0}"
2017-03-05T02:33:30,vote,IGNORE,"{'block': 9895691,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023115777z',          'voter': 'williambanks',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:33:30',  'trx_id': 'ef7c17c8846de3e31592c2b133a4248cde4c4b70',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T02:34:03,comment,IGNORE,"{'block': 9895702,  'op': ['comment',         {'author': 'williambanks',          'body': 'Argh!!!  I need to remember to log out of that account '                  'before commenting.  Grrr.',          'json_metadata': '{""tags"":[""steemit""],""app"":""steemit/0.1""}',          'parent_author': 'tradeqwik',          'parent_permlink': 're-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023115777z',          'permlink': 're-tradeqwik-re-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023401692z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-03-05T02:34:03',  'trx_id': '83a59dbb709a640b6934fe7ccd545061f965686e',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T03:49:30,vote,IGNORE,"{'block': 9897210,  'op': ['vote',         {'author': 'cryptomancer',          'permlink': 'grab-a-ball-of-bytes-for-fun-and-profit',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T03:49:30',  'trx_id': 'b138137bdf51f971c28a09fddca986803da811c1',  'trx_in_block': 5,  'virtual_op': 0}"
2017-03-05T03:51:09,comment,IGNORE,"{'block': 9897243,  'op': ['comment',         {'author': 'tradeqwik',          'body': 'As a thank you for being  active on '                  '[TradeQwik](www.tradeqwik.com) we are upvoting your most '                  'recent post at 100% power.  Thank you for choosing '                  'tradeqwik.com',          'json_metadata': '{""tags"":[""byteball""],""links"":[""www.tradeqwik.com""],""app"":""steemit/0.1""}',          'parent_author': 'cryptomancer',          'parent_permlink': 'grab-a-ball-of-bytes-for-fun-and-profit',          'permlink': 're-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t035107573z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-03-05T03:51:09',  'trx_id': 'e97274143a92725de7da2ebeaed631e684c4653b',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T03:51:21,vote,IGNORE,"{'block': 9897247,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t035107573z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T03:51:21',  'trx_id': '686f72e3754592c0dbed2dfc081c8dea3ff5cbe4',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T03:51:30,vote,IGNORE,"{'block': 9897250,  'op': ['vote',         {'author': 'williambanks',          'permlink': 're-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t034836004z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T03:51:30',  'trx_id': '3c6540d8c1418614580057da95d892f2aca90719',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T03:51:45,vote,IGNORE,"{'block': 9897255,  'op': ['vote',         {'author': 'williambanks',          'permlink': 're-tradeqwik-re-dragosroua-why-flagging-is-bringing-down-the-value-of-steem-as-a-currency-20170305t023401692z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T03:51:45',  'trx_id': '439dbe8c10c264030b8a3e0bb4a09970847207f9',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T06:23:30,transfer,0,13370.167,0,92a6342ef1ed5fab76ad4bd3f2f3b5b61815b323,3121281560688057220
2017-03-05T06:26:03,transfer_to_vesting,0,"{'from': 'tradeqwik', 'to': 'tradeqwik', 'amount': '13000.000 STEEM'}",0,0,e336515e185747542dd376ae55756b9f65a3c477
2017-03-05T06:26:15,withdraw_vesting,0,0,0.0,18a13403b462853e6ad0b903f840744c28e0f889
2017-03-05T06:26:27,withdraw_vesting,0,0,39896931.854651,5d350673089b7511fd76955eb85308b55caf0903
2017-03-05T08:29:33,vote,IGNORE,"{'block': 9902803,  'op': ['vote',         {'author': 'vivacoin',          'permlink': 're-charlesponzi-re-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170302t215344102z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:29:33',  'trx_id': '4f8265856c9125797f705538d4f1cce71aa58e4c',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T08:29:39,vote,IGNORE,"{'block': 9902805,  'op': ['vote',         {'author': 'charles.ponzi',          'permlink': 're-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170302t214613283z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:29:39',  'trx_id': '918f5c3b2cec42fb0f0a4f907c9aeeefe4edbc67',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T08:30:33,comment,IGNORE,"{'block': 9902823,  'op': ['comment',         {'author': 'tradeqwik',          'body': ""We're looking to keep it going until we find something ""                  'suitable, but 90 days is probably the max we can let it '                  'run.\n'                  'Thanks for asking!',          'json_metadata': '{""tags"":[""contest""],""app"":""steemit/0.1""}',          'parent_author': 'rigaronib',          'parent_permlink': 're-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170304t230249417z',          'permlink': 're-rigaronib-re-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170305t083033489z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:30:33',  'trx_id': '444b24a9b36be8a8036707e0aa0e90d1406e9dc1',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T08:30:39,vote,IGNORE,"{'block': 9902825,  'op': ['vote',         {'author': 'rigaronib',          'permlink': 're-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170304t230249417z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:30:39',  'trx_id': 'c6094ab5ca24a38cdc31c824cf740085524ad421',  'trx_in_block': 7,  'virtual_op': 0}"
2017-03-05T08:30:48,vote,IGNORE,"{'block': 9902828,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-rigaronib-re-vivacoin-viva-contest-so-you-think-you-can-graphic-artz-20170305t083033489z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:30:48',  'trx_id': '6aad6efbf041ea0bfc834bb1d42ef31a60241ae9',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T08:50:39,vote,IGNORE,"{'block': 9903225,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 're-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t035107573z',          'voter': 'cryptomancer',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:50:39',  'trx_id': '9f3bfb01469cffdf2b2651a8eed89592d7a2d7ad',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T08:53:15,comment,IGNORE,"{'block': 9903277,  'op': ['comment',         {'author': 'cryptomancer',          'body': ""Thanks, it's been exciting so far getting familiar with the ""                  'ins & outs of TradeQwik and I expect it will be a very '                  'important addition to my trading toolset going forward.',          'json_metadata': '{""tags"":[""byteball""],""app"":""steemit/0.1""}',          'parent_author': 'tradeqwik',          'parent_permlink': 're-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t035107573z',          'permlink': 're-tradeqwik-re-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t085314733z',          'title': ''}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:53:15',  'trx_id': 'bb6f3bc2584676f06c4f49e3abac233768778fb6',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T08:54:57,vote,IGNORE,"{'block': 9903311,  'op': ['vote',         {'author': 'cryptomancer',          'permlink': 're-tradeqwik-re-cryptomancer-grab-a-ball-of-bytes-for-fun-and-profit-20170305t085314733z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-05T08:54:57',  'trx_id': 'f4a721628745730b2bc4f416870db6a73b9bf183',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-05T09:14:09,custom_json,IGNORE,"{'block': 9903695,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""allmonitors"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:09',  'trx_id': 'a0940f2979fef085f02a824e2a26762264221960',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T09:14:09,custom_json,IGNORE,"{'block': 9903695,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""always1success"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:09',  'trx_id': 'e26dfec37a40007bdcf653577018018370e293d4',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T09:14:12,custom_json,IGNORE,"{'block': 9903696,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""antro735"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:12',  'trx_id': 'fa520ced3754026de4c14b6175b16574b4ebeca1',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T09:14:12,custom_json,IGNORE,"{'block': 9903696,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""ausbitbank"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:12',  'trx_id': '0c416d75cff9eca8cee4c64c0a854d257b67ca10',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-05T09:14:15,custom_json,IGNORE,"{'block': 9903697,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""barrydutton"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:15',  'trx_id': 'c313e7b5bbcb2e5449f9674b6b0190132e48ac37',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T09:14:18,custom_json,IGNORE,"{'block': 9903698,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""charles.ponzi"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:18',  'trx_id': '814e17213634e84726f92aafe41410232628c1f4',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T09:14:21,custom_json,IGNORE,"{'block': 9903699,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""eric-boucher"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:21',  'trx_id': '3de613d1cdedb88bd76f79b0ddf7dc563da214bc',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-05T09:14:24,custom_json,IGNORE,"{'block': 9903700,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""fluroart"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:24',  'trx_id': '7892740bd64ce654289c47cf10a5f6e53a395502',  'trx_in_block': 2,  'virtual_op': 0}"
2017-03-05T09:14:27,custom_json,IGNORE,"{'block': 9903701,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""framelalife"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:27',  'trx_id': '77743bef065e4a7ea65fcecd964371d8959f6f63',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T09:14:27,custom_json,IGNORE,"{'block': 9903701,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""glie"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:27',  'trx_id': '47080366ba1c3f4b26a5c35afe3a37a8dcbb71f5',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-05T09:14:30,custom_json,IGNORE,"{'block': 9903702,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""grildrig"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:30',  'trx_id': 'f51c71f94fb75b29651497df22818a70905b28bf',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-05T09:14:33,custom_json,IGNORE,"{'block': 9903703,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""kooshikoo"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-03-05T09:14:33',  'trx_id': 'a103cca6b4ac72e8d21e8dbe63c6fdb0f2e73b29',  'trx_in_block': 0,  'virtual_op': 0}"
